Fecha Desde; Código Variedad; Descripción Variedad; Origen; Descripción Origen; Kilos; Precio Más Frecuente; Precio Máximo; Precio Mínimo
14/04/2020; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ; 048; VIZCAYA             ; 000000550; 13,5; 15; 10
14/04/2020; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ; 060; FRANCIA             ; 000001586; 13,5; 15; 10
14/04/2020; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ; 015; LA CORUÑA           ; 000002407; 8,5; 10; 6,5
14/04/2020; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ; 020; GUIPUZCOA           ; 000003947; 8,5; 10; 6,5
14/04/2020; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ; 033; ASTURIAS            ; 000000900; 8,5; 10; 6,5
14/04/2020; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ; 036; PONTEVEDRA          ; 000003281; 8,5; 10; 6,5
14/04/2020; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ; 048; VIZCAYA             ; 000000990; 8,5; 10; 6,5
14/04/2020; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ; 060; FRANCIA             ; 000002856; 8,5; 10; 6,5
14/04/2020; P4 2603; MERLUZA PINCHO +5 KG.         ; 015; LA CORUÑA           ; 000000535; 16; 18; 15
14/04/2020; P4 2603; MERLUZA PINCHO +5 KG.         ; 020; GUIPUZCOA           ; 000000877; 16; 18; 15
14/04/2020; P4 2603; MERLUZA PINCHO +5 KG.         ; 033; ASTURIAS            ; 000000200; 16; 18; 15
14/04/2020; P4 2603; MERLUZA PINCHO +5 KG.         ; 036; PONTEVEDRA          ; 000000729; 16; 18; 15
14/04/2020; P4 2603; MERLUZA PINCHO +5 KG.         ; 048; VIZCAYA             ; 000000220; 16; 18; 15
14/04/2020; P4 2603; MERLUZA PINCHO +5 KG.         ; 060; FRANCIA             ; 000000635; 16; 18; 15
14/04/2020; P4 2604; MERLUZA GRAN SOL +5 KG.       ; 015; LA CORUÑA           ; 000000963; 10,5; 11; 9
14/04/2020; P4 2604; MERLUZA GRAN SOL +5 KG.       ; 020; GUIPUZCOA           ; 000001579; 10,5; 11; 9
14/04/2020; P4 2604; MERLUZA GRAN SOL +5 KG.       ; 033; ASTURIAS            ; 000000360; 10,5; 11; 9
14/04/2020; P4 2604; MERLUZA GRAN SOL +5 KG.       ; 036; PONTEVEDRA          ; 000001313; 10,5; 11; 9
14/04/2020; P4 2604; MERLUZA GRAN SOL +5 KG.       ; 048; VIZCAYA             ; 000000396; 10,5; 11; 9
14/04/2020; P4 2604; MERLUZA GRAN SOL +5 KG.       ; 060; FRANCIA             ; 000001142; 10,5; 11; 9
14/04/2020; P4 2606; MERLUZA DE SUDAFRICA          ; 015; LA CORUÑA           ; 000000107; 9; 9,2; 8,75
14/04/2020; P4 2606; MERLUZA DE SUDAFRICA          ; 020; GUIPUZCOA           ; 000000175; 9; 9,2; 8,75
14/04/2020; P4 2606; MERLUZA DE SUDAFRICA          ; 033; ASTURIAS            ; 000000040; 9; 9,2; 8,75
14/04/2020; P4 2606; MERLUZA DE SUDAFRICA          ; 036; PONTEVEDRA          ; 000000146; 9; 9,2; 8,75
14/04/2020; P4 2606; MERLUZA DE SUDAFRICA          ; 048; VIZCAYA             ; 000000044; 9; 9,2; 8,75
14/04/2020; P4 2606; MERLUZA DE SUDAFRICA          ; 060; FRANCIA             ; 000000127; 9; 9,2; 8,75
14/04/2020; P4 2801; PALOMETA-JAPUTA               ; 011; CADIZ               ; 000000875; 4,5; 5; 3,5
14/04/2020; P4 2801; PALOMETA-JAPUTA               ; 015; LA CORUÑA           ; 000000120; 4,5; 5; 3,5
14/04/2020; P4 2801; PALOMETA-JAPUTA               ; 048; VIZCAYA             ; 000000200; 4,5; 5; 3,5
14/04/2020; P4 3001; PESCADILLA PINCHO +1 KG.      ; 015; LA CORUÑA           ; 000000360; 9; 10; 7
14/04/2020; P4 3001; PESCADILLA PINCHO +1 KG.      ; 020; GUIPUZCOA           ; 000001202; 9; 10; 7
14/04/2020; P4 3001; PESCADILLA PINCHO +1 KG.      ; 036; PONTEVEDRA          ; 000000426; 9; 10; 7
14/04/2020; P4 3001; PESCADILLA PINCHO +1 KG.      ; 048; VIZCAYA             ; 000000360; 9; 10; 7
14/04/2020; P4 3002; PESCADILLA POPUL.0,2/0,8K     ; 015; LA CORUÑA           ; 000000240; 6; 6,5; 5,5
14/04/2020; P4 3002; PESCADILLA POPUL.0,2/0,8K     ; 020; GUIPUZCOA           ; 000000802; 6; 6,5; 5,5
14/04/2020; P4 3002; PESCADILLA POPUL.0,2/0,8K     ; 036; PONTEVEDRA          ; 000000284; 6; 6,5; 5,5
14/04/2020; P4 3002; PESCADILLA POPUL.0,2/0,8K     ; 048; VIZCAYA             ; 000000240; 6; 6,5; 5,5
14/04/2020; P4 3003; PESCAD. FINA G.SOL -0,2 K     ; 015; LA CORUÑA           ; 000000120; 6; 6,5; 5,5
14/04/2020; P4 3003; PESCAD. FINA G.SOL -0,2 K     ; 020; GUIPUZCOA           ; 000000401; 6; 6,5; 5,5
14/04/2020; P4 3003; PESCAD. FINA G.SOL -0,2 K     ; 036; PONTEVEDRA          ; 000000142; 6; 6,5; 5,5
14/04/2020; P4 3003; PESCAD. FINA G.SOL -0,2 K     ; 048; VIZCAYA             ; 000000120; 6; 6,5; 5,5
14/04/2020; P4 3004; PESCADILLA G.SOL DE +1 KG     ; 015; LA CORUÑA           ; 000000420; 6; 7; 4
14/04/2020; P4 3004; PESCADILLA G.SOL DE +1 KG     ; 020; GUIPUZCOA           ; 000001403; 6; 7; 4
14/04/2020; P4 3004; PESCADILLA G.SOL DE +1 KG     ; 036; PONTEVEDRA          ; 000000497; 6; 7; 4
14/04/2020; P4 3004; PESCADILLA G.SOL DE +1 KG     ; 048; VIZCAYA             ; 000000420; 6; 7; 4
14/04/2020; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ; 015; LA CORUÑA           ; 000000060; 8; 8,5; 7,5
14/04/2020; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ; 020; GUIPUZCOA           ; 000000200; 8; 8,5; 7,5
14/04/2020; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ; 036; PONTEVEDRA          ; 000000071; 8; 8,5; 7,5
14/04/2020; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ; 048; VIZCAYA             ; 000000060; 8; 8,5; 7,5
14/04/2020; P4 3101; PEZ ESPADA                    ; 015; LA CORUÑA           ; 000000350; 25; 29; 18,5
14/04/2020; P4 3101; PEZ ESPADA                    ; 020; GUIPUZCOA           ; 000001038; 25; 29; 18,5
14/04/2020; P4 3101; PEZ ESPADA                    ; 036; PONTEVEDRA          ; 000000251; 25; 29; 18,5
14/04/2020; P4 3101; PEZ ESPADA                    ; 067; IRLANDA             ; 000003500; 25; 29; 18,5
14/04/2020; P4 3201; COCOCHAS DE MERLUZA           ; 020; GUIPUZCOA           ; 000000600; 38; 40; 36
14/04/2020; P4 3202; COCOCHAS DE BACALAO           ; 020; GUIPUZCOA           ; 000001200; 9,5; 12; 9
14/04/2020; P4 3203; COCOCHA DE RAPE               ; 020; GUIPUZCOA           ; 000000200; 14; 14,5; 12
14/04/2020; P4 3301; PULPO GRANDE                  ; 015; LA CORUÑA           ; 000000058; 9; 9,5; 8
14/04/2020; P4 3301; PULPO GRANDE                  ; 021; HUELVA              ; 000000026; 9; 9,5; 8
14/04/2020; P4 3302; PULPO COCIDO                  ; 015; LA CORUÑA           ; 000000080; 24,5; 27,5; 14
14/04/2020; P4 3302; PULPO COCIDO                  ; 021; HUELVA              ; 000000037; 24,5; 27,5; 14
14/04/2020; P4 3303; PULPO MEDIANO                 ; 015; LA CORUÑA           ; 000000069; 8; 8,3; 7,5
14/04/2020; P4 3303; PULPO MEDIANO                 ; 021; HUELVA              ; 000000032; 8; 8,3; 7,5
14/04/2020; P4 3304; PULPO PEQUEÑO                 ; 015; LA CORUÑA           ; 000000023; 6; 7,2; 4
14/04/2020; P4 3304; PULPO PEQUEÑO                 ; 021; HUELVA              ; 000000010; 6; 7,2; 4
14/04/2020; P4 3402; RAPE COLAS                    ; 015; LA CORUÑA           ; 000000488; 21; 22; 18,5
14/04/2020; P4 3402; RAPE COLAS                    ; 020; GUIPUZCOA           ; 000002833; 21; 22; 18,5
14/04/2020; P4 3402; RAPE COLAS                    ; 036; PONTEVEDRA          ; 000000750; 21; 22; 18,5
14/04/2020; P4 3402; RAPE COLAS                    ; 063; GRAN BRETAÑA        ; 000000780; 21; 22; 18,5
14/04/2020; P4 3403; RAPE C/C.                     ; 015; LA CORUÑA           ; 000000162; 9; 10,5; 8
14/04/2020; P4 3403; RAPE C/C.                     ; 020; GUIPUZCOA           ; 000000944; 9; 10,5; 8
14/04/2020; P4 3403; RAPE C/C.                     ; 036; PONTEVEDRA          ; 000000250; 9; 10,5; 8
14/04/2020; P4 3403; RAPE C/C.                     ; 063; GRAN BRETAÑA        ; 000000260; 9; 10,5; 8
14/04/2020; P4 3501; RAYA                          ; 015; LA CORUÑA           ; 000000025; 10; 10,5; 9,5
14/04/2020; P4 3501; RAYA                          ; 020; GUIPUZCOA           ; 000000277; 10; 10,5; 9,5
14/04/2020; P4 3501; RAYA                          ; 048; VIZCAYA             ; 000000200; 10; 10,5; 9,5
14/04/2020; P4 3601; SABLE                         ; 030; MURCIA              ; 000000015; 5,5; 6; 5
14/04/2020; P4 3904; BACALADILLA-LIRIO MEDIANO     ; 015; LA CORUÑA           ; 000005416; 2; 2,25; 2
14/04/2020; P4 3904; BACALADILLA-LIRIO MEDIANO     ; 020; GUIPUZCOA           ; 000002982; 2; 2,25; 2
14/04/2020; P4 3904; BACALADILLA-LIRIO MEDIANO     ; 036; PONTEVEDRA          ; 000001130; 2; 2,25; 2
14/04/2020; P4 4001; JIBIA                         ; 011; CADIZ               ; 000000679; 6,5; 7; 5,5
14/04/2020; P4 4001; JIBIA                         ; 020; GUIPUZCOA           ; 000000574; 6,5; 7; 5,5
14/04/2020; P4 4001; JIBIA                         ; 030; MURCIA              ; 000000060; 6,5; 7; 5,5
14/04/2020; P4 4001; JIBIA                         ; 036; PONTEVEDRA          ; 000000450; 6,5; 7; 5,5
14/04/2020; P4 4001; JIBIA                         ; 046; VALENCIA            ; 000000221; 6,5; 7; 5,5
14/04/2020; P4 4703; BROTOLA ENTERA                ; 030; MURCIA              ; 000000025; 5; 5,5; 4,5
14/04/2020; P4 4803; CABALLA O VERDEL GRANDE       ; 015; LA CORUÑA           ; 000000042; 3,25; 3,5; 2,75
14/04/2020; P4 4803; CABALLA O VERDEL GRANDE       ; 020; GUIPUZCOA           ; 000001642; 3,25; 3,5; 2,75
14/04/2020; P4 4803; CABALLA O VERDEL GRANDE       ; 036; PONTEVEDRA          ; 000000300; 3,25; 3,5; 2,75
14/04/2020; P4 4804; CABALLA O VERDEL TERCIADA     ; 015; LA CORUÑA           ; 000000028; 2,5; 2,7; 2,25
14/04/2020; P4 4804; CABALLA O VERDEL TERCIADA     ; 020; GUIPUZCOA           ; 000001095; 2,5; 2,7; 2,25
14/04/2020; P4 4804; CABALLA O VERDEL TERCIADA     ; 036; PONTEVEDRA          ; 000000200; 2,5; 2,7; 2,25
14/04/2020; P4 4901; CABRACHO O RASCACIO           ; 015; LA CORUÑA           ; 000000030; 10; 12,5; 8,5
14/04/2020; P4 5101; CONGRIO                       ; 015; LA CORUÑA           ; 000000090; 4,5; 5; 4
14/04/2020; P4 5101; CONGRIO                       ; 020; GUIPUZCOA           ; 000003465; 4,5; 5; 4
14/04/2020; P4 5101; CONGRIO                       ; 036; PONTEVEDRA          ; 000000700; 4,5; 5; 4
14/04/2020; P4 5101; CONGRIO                       ; 048; VIZCAYA             ; 000000200; 4,5; 5; 4
14/04/2020; P4 5203; CORVINA ACUICULTURA           ; 012; CASTELLON           ; 000005627; 7,5; 10; 6,5
14/04/2020; P4 5203; CORVINA ACUICULTURA           ; 030; MURCIA              ; 000000094; 7,5; 10; 6,5
14/04/2020; P4 5203; CORVINA ACUICULTURA           ; 046; VALENCIA            ; 000001742; 7,5; 10; 6,5
14/04/2020; P4 5205; CORVINA SALVAJE               ; 012; CASTELLON           ; 000000993; 10; 10,5; 9,5
14/04/2020; P4 5205; CORVINA SALVAJE               ; 030; MURCIA              ; 000000016; 10; 10,5; 9,5
14/04/2020; P4 5205; CORVINA SALVAJE               ; 046; VALENCIA            ; 000000308; 10; 10,5; 9,5
14/04/2020; P4 5501; GALLINAS O GALLINETAS         ; 020; GUIPUZCOA           ; 000000279; 5,41; 6,46; 3,31
14/04/2020; P4 5501; GALLINAS O GALLINETAS         ; 036; PONTEVEDRA          ; 000000300; 5,41; 6,46; 3,31
14/04/2020; P4 5702; LUBINA DE CAPTURA             ; 011; CADIZ               ; 000000423; 24; 25; 23
14/04/2020; P4 5702; LUBINA DE CAPTURA             ; 015; LA CORUÑA           ; 000000005; 24; 25; 23
14/04/2020; P4 5702; LUBINA DE CAPTURA             ; 020; GUIPUZCOA           ; 000000080; 24; 25; 23
14/04/2020; P4 5702; LUBINA DE CAPTURA             ; 030; MURCIA              ; 000000348; 24; 25; 23
14/04/2020; P4 5702; LUBINA DE CAPTURA             ; 046; VALENCIA            ; 000000021; 24; 25; 23
14/04/2020; P4 5702; LUBINA DE CAPTURA             ; 048; VIZCAYA             ; 000000072; 24; 25; 23
14/04/2020; P4 5702; LUBINA DE CAPTURA             ; 088; TURQUIA             ; 000000380; 24; 25; 23
14/04/2020; P4 5704; LUBINA ACUICULTURA GRANDE     ; 011; CADIZ               ; 000002116; 9; 11,5; 5,9
14/04/2020; P4 5704; LUBINA ACUICULTURA GRANDE     ; 015; LA CORUÑA           ; 000000026; 9; 11,5; 5,9
14/04/2020; P4 5704; LUBINA ACUICULTURA GRANDE     ; 020; GUIPUZCOA           ; 000000400; 9; 11,5; 5,9
14/04/2020; P4 5704; LUBINA ACUICULTURA GRANDE     ; 030; MURCIA              ; 000001740; 9; 11,5; 5,9
14/04/2020; P4 5704; LUBINA ACUICULTURA GRANDE     ; 046; VALENCIA            ; 000000106; 9; 11,5; 5,9
14/04/2020; P4 5704; LUBINA ACUICULTURA GRANDE     ; 048; VIZCAYA             ; 000000360; 9; 11,5; 5,9
14/04/2020; P4 5704; LUBINA ACUICULTURA GRANDE     ; 088; TURQUIA             ; 000001900; 9; 11,5; 5,9
14/04/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 011; CADIZ               ; 000004444; 6,6; 7; 4,7
14/04/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 015; LA CORUÑA           ; 000000055; 6,6; 7; 4,7
14/04/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 020; GUIPUZCOA           ; 000000840; 6,6; 7; 4,7
14/04/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 030; MURCIA              ; 000003654; 6,6; 7; 4,7
14/04/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 046; VALENCIA            ; 000000222; 6,6; 7; 4,7
14/04/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 048; VIZCAYA             ; 000000756; 6,6; 7; 4,7
14/04/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 088; TURQUIA             ; 000003990; 6,6; 7; 4,7
14/04/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 011; CADIZ               ; 000003597; 4,9; 6; 3,6
14/04/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 015; LA CORUÑA           ; 000000044; 4,9; 6; 3,6
14/04/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 020; GUIPUZCOA           ; 000000680; 4,9; 6; 3,6
14/04/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 030; MURCIA              ; 000002958; 4,9; 6; 3,6
14/04/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 046; VALENCIA            ; 000000180; 4,9; 6; 3,6
14/04/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 048; VIZCAYA             ; 000000612; 4,9; 6; 3,6
14/04/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 088; TURQUIA             ; 000003230; 4,9; 6; 3,6
14/04/2020; P4 5801; MARUCA                        ; 036; PONTEVEDRA          ; 000000200; 3,5; 4; 3
14/04/2020; P4 6402; RODABALLO DE CAPTURA          ; 015; LA CORUÑA           ; 000000474; 18; 18; 18
14/04/2020; P4 6402; RODABALLO DE CAPTURA          ; 020; GUIPUZCOA           ; 000000033; 18; 18; 18
14/04/2020; P4 6402; RODABALLO DE CAPTURA          ; 036; PONTEVEDRA          ; 000000075; 18; 18; 18
14/04/2020; P4 6403; RODABALLO ACUICULTURA         ; 015; LA CORUÑA           ; 000002683; 7,5; 7,5; 7,2
14/04/2020; P4 6403; RODABALLO ACUICULTURA         ; 020; GUIPUZCOA           ; 000000190; 7,5; 7,5; 7,2
14/04/2020; P4 6403; RODABALLO ACUICULTURA         ; 036; PONTEVEDRA          ; 000000425; 7,5; 7,5; 7,2
14/04/2020; P4 6501; ROSADA                        ; 015; LA CORUÑA           ; 000000075; 9,5; 9,8; 8,5
14/04/2020; P4 6501; ROSADA                        ; 036; PONTEVEDRA          ; 000000130; 9,5; 9,8; 8,5
14/04/2020; P4 6602; FILETE DE SALMON              ; 015; LA CORUÑA           ; 000000050; 9,5; 10,5; 8,5
14/04/2020; P4 6602; FILETE DE SALMON              ; 020; GUIPUZCOA           ; 000000095; 9,5; 10,5; 8,5
14/04/2020; P4 6602; FILETE DE SALMON              ; 048; VIZCAYA             ; 000000024; 9,5; 10,5; 8,5
14/04/2020; P4 6602; FILETE DE SALMON              ; 060; FRANCIA             ; 000000005; 9,5; 10,5; 8,5
14/04/2020; P4 6602; FILETE DE SALMON              ; 070; DINAMARCA           ; 000000163; 9,5; 10,5; 8,5
14/04/2020; P4 6602; FILETE DE SALMON              ; 083; NORUEGA             ; 000000020; 9,5; 10,5; 8,5
14/04/2020; P4 6603; SALMON GRANDE>7KG             ; 015; LA CORUÑA           ; 000001750; 6,1; 6,1; 5,7
14/04/2020; P4 6603; SALMON GRANDE>7KG             ; 020; GUIPUZCOA           ; 000003341; 6,1; 6,1; 5,7
14/04/2020; P4 6603; SALMON GRANDE>7KG             ; 048; VIZCAYA             ; 000000840; 6,1; 6,1; 5,7
14/04/2020; P4 6603; SALMON GRANDE>7KG             ; 060; FRANCIA             ; 000000189; 6,1; 6,1; 5,7
14/04/2020; P4 6603; SALMON GRANDE>7KG             ; 070; DINAMARCA           ; 000005704; 6,1; 6,1; 5,7
14/04/2020; P4 6603; SALMON GRANDE>7KG             ; 083; NORUEGA             ; 000000714; 6,1; 6,1; 5,7
14/04/2020; P4 6604; SALMON MEDIANO 4-5 KG         ; 015; LA CORUÑA           ; 000000700; 5,5; 5,7; 5,3
14/04/2020; P4 6604; SALMON MEDIANO 4-5 KG         ; 020; GUIPUZCOA           ; 000001336; 5,5; 5,7; 5,3
14/04/2020; P4 6604; SALMON MEDIANO 4-5 KG         ; 048; VIZCAYA             ; 000000336; 5,5; 5,7; 5,3
14/04/2020; P4 6604; SALMON MEDIANO 4-5 KG         ; 060; FRANCIA             ; 000000076; 5,5; 5,7; 5,3
14/04/2020; P4 6604; SALMON MEDIANO 4-5 KG         ; 070; DINAMARCA           ; 000002282; 5,5; 5,7; 5,3
14/04/2020; P4 6604; SALMON MEDIANO 4-5 KG         ; 083; NORUEGA             ; 000000286; 5,5; 5,7; 5,3
14/04/2020; P4 6702; SARDINA PARROCHA              ; 011; CADIZ               ; 000004000; 5; 5,5; 4,5
14/04/2020; P4 6702; SARDINA PARROCHA              ; 015; LA CORUÑA           ; 000000550; 5; 5,5; 4,5
14/04/2020; P4 6702; SARDINA PARROCHA              ; 021; HUELVA              ; 000000761; 5; 5,5; 4,5
14/04/2020; P4 6702; SARDINA PARROCHA              ; 036; PONTEVEDRA          ; 000001900; 5; 5,5; 4,5
14/04/2020; P4 6702; SARDINA PARROCHA              ; 048; VIZCAYA             ; 000001200; 5; 5,5; 4,5
14/04/2020; P4 6801; SARGO                         ; 015; LA CORUÑA           ; 000000012; 13,5; 13,5; 12,5
14/04/2020; P4 6901; ANILLAS DE VOLADOR O POTA     ; 015; LA CORUÑA           ; 000000060; 3,5; 4,75; 2,8
14/04/2020; P4 7101; ABADEJO                       ; 020; GUIPUZCOA           ; 000006059; 9,5; 10; 9,2
14/04/2020; P4 7101; ABADEJO                       ; 036; PONTEVEDRA          ; 000002800; 9,5; 10; 9,2
14/04/2020; P4 8101; LENGUADINA                    ; 015; LA CORUÑA           ; 000000054; 6,5; 7; 4,5
14/04/2020; P4 8101; LENGUADINA                    ; 020; GUIPUZCOA           ; 000000333; 6,5; 7; 4,5
14/04/2020; P4 8901; RELOJES                       ; 020; GUIPUZCOA           ; 000000060; 15,5; 18,5; 12,5
14/04/2020; P4 9001; SOLLA                         ; 015; LA CORUÑA           ; 000000006; 4,51; 4,81; 4,21
14/04/2020; P4 9101; CHIPIRONES                    ; 015; LA CORUÑA           ; 000000038; 9,5; 10; 8
14/04/2020; P4 9101; CHIPIRONES                    ; 020; GUIPUZCOA           ; 000000980; 9,5; 10; 8
14/04/2020; P4 9101; CHIPIRONES                    ; 030; MURCIA              ; 000000010; 9,5; 10; 8
14/04/2020; P4 9202; SALMONETE DE ROCA             ; 015; LA CORUÑA           ; 000000005; 16; 21,5; 12
14/04/2020; P4 9202; SALMONETE DE ROCA             ; 020; GUIPUZCOA           ; 000000058; 16; 21,5; 12
14/04/2020; P4 9202; SALMONETE DE ROCA             ; 030; MURCIA              ; 000000004; 16; 21,5; 12
14/04/2020; P4 9202; SALMONETE DE ROCA             ; 036; PONTEVEDRA          ; 000000117; 16; 21,5; 12
14/04/2020; P4 9203; SALMONETE DE FANGO            ; 015; LA CORUÑA           ; 000000031; 6; 6; 5,5
14/04/2020; P4 9203; SALMONETE DE FANGO            ; 020; GUIPUZCOA           ; 000000332; 6; 6; 5,5
14/04/2020; P4 9203; SALMONETE DE FANGO            ; 030; MURCIA              ; 000000021; 6; 6; 5,5
14/04/2020; P4 9203; SALMONETE DE FANGO            ; 036; PONTEVEDRA          ; 000000663; 6; 6; 5,5
14/04/2020; P4 9302; TRUCHA DE +1 KG.              ; 015; LA CORUÑA           ; 000000027; 5,15; 5,5; 3,95
14/04/2020; P4 9302; TRUCHA DE +1 KG.              ; 048; VIZCAYA             ; 000000040; 5,15; 5,5; 3,95
14/04/2020; P4 9303; TRUCHA ASALMONADA             ; 015; LA CORUÑA           ; 000000075; 4,2; 5,25; 3,75
14/04/2020; P4 9303; TRUCHA ASALMONADA             ; 048; VIZCAYA             ; 000000110; 4,2; 5,25; 3,75
14/04/2020; P4 9304; TRUCHA BLANCA                 ; 015; LA CORUÑA           ; 000000033; 3,6; 3,85; 2,5
14/04/2020; P4 9304; TRUCHA BLANCA                 ; 048; VIZCAYA             ; 000000048; 3,6; 3,85; 2,5
14/04/2020; P4 9305; FILETE DE TRUCHA              ; 015; LA CORUÑA           ; 000000001; 5,35; 5,9; 4,75
14/04/2020; P4 9305; FILETE DE TRUCHA              ; 048; VIZCAYA             ; 000000002; 5,35; 5,9; 4,75
14/04/2020; P4 9801; CARBONERO O FOGONERO          ; 020; GUIPUZCOA           ; 000001905; 4; 4,5; 4
14/04/2020; P4 9801; CARBONERO O FOGONERO          ; 036; PONTEVEDRA          ; 000000620; 4; 4,5; 4
14/04/2020; P4 9801; CARBONERO O FOGONERO          ; 048; VIZCAYA             ; 000000200; 4; 4,5; 4
14/04/2020; P4 A601; SAN PEDRO                     ; 015; LA CORUÑA           ; 000000006; 12; 14; 11
14/04/2020; P4 A901; TILAPIA                       ; 020; GUIPUZCOA           ; 000000150; 5,2; 5,5; 4,5
